"DT_GERACAO";"HH_GERACAO";"AA_ELEICAO";"DT_ELEICAO";"DS_ELEICAO";"NR_TURNO";"SG_UF";"CD_MUNICIPIO";"NM_MUNICIPIO";"NR_ZONA";"NR_SECAO";"CD_TIPO_SECAO_AGREGADA";"DS_TIPO_SECAO_AGREGADA";"NR_SECAO_PRINCIPAL";"NR_LOCAL_VOTACAO";"NM_LOCAL_VOTACAO";"CD_TIPO_LOCAL";"DS_TIPO_LOCAL";"DS_ENDERECO";"NM_BAIRRO";"NR_CEP";"NR_TELEFONE_LOCAL";"NR_LATITUDE";"NR_LONGITUDE";"CD_SITU_LOCAL_VOTACAO";"DS_SITU_LOCAL_VOTACAO";"CD_SITU_ZONA";"DS_SITU_ZONA";"CD_SITU_SECAO";"DS_SITU_SECAO";"CD_SITU_LOCALIDADE";"DS_SITU_LOCALIDADE";"CD_SITU_SECAO_ACESSIBILIDADE";"DS_SITU_SECAO_ACESSIBILIDADE";"QT_ELEITOR_SECAO";"QT_ELEITOR_ELEICAO_FEDERAL";"QT_ELEITOR_ELEICAO_ESTADUAL";"QT_ELEITOR_ELEICAO_MUNICIPAL";"NR_LOCAL_VOTACAO_ORIGINAL";"NM_LOCAL_VOTACAO_ORIGINAL";"DS_ENDERECO_LOCVT_ORIGINAL"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"29351";"BARCELONA";1;1558;1;"Principal";-1;1015;"SEMINARI CONCILIAR DE BARCELONA";1;"Convencional";"CARRER DE LA DIPUTACIÓ, 231, EIXAMPLE, 08007, BARCELONA";"ESPANHA";"11111111";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";400;800;0;0;1015;"SEMINARI CONCILIAR DE BARCELONA";"CARRER DE LA DIPUTACIÓ, 231, EIXAMPLE, 08007, BARCELONA"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"30325";"PORT OF SPAIN";1;352;1;"Principal";-1;1015;"EMBAIXADA DO BRASIL EM PORT OF SPAIN";1;"Convencional";"18 SWEET BRIAR ROAD - SAINT CLAIR - PORT OF SPAIN - TRINIDAD TOBAGO";"TRINIDAD TOBAGO";"11111111";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";88;88;0;0;1015;"EMBAIXADA DO BRASIL EM PORT OF SPAIN";"18 SWEET BRIAR ROAD - SAINT CLAIR - PORT OF SPAIN - TRINIDAD TOBAGO"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"29980";"LOS ANGELES";1;3836;1;"Principal";-1;1023;"VETERAN'S PARK";1;"Convencional";"4117 OVERLAND AVE";"ESTADOS UNIDOS";"11111111";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";357;751;0;0;1023;"VETERAN'S PARK";"4117 OVERLAND AVE"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"29955";"LISBOA";1;553;1;"Principal";-1;1031;"UNIVERSIDADE DE LISBOA (REITORIA, FACULDADE DE DIREITO, FACULDADE DE L";1;"Convencional";"ALAMEDA DA UNIVERSIDADE, CIDADE UNIVERSITÁRIA, 1649-014 LISBOA";"PORTUGAL";"11111111";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";381;781;0;0;1031;"UNIVERSIDADE DE LISBOA (REITORIA, FACULDADE DE DIREITO, FACULDADE DE L";"ALAMEDA DA UNIVERSIDADE, CIDADE UNIVERSITÁRIA, 1649-014 LISBOA"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"30635";"TORONTO";1;2989;1;"Principal";-1;1066;"YMCA CENTRE";1;"Convencional";"20 GROSVENOR ST, TORONTO, ON";"CANADA";"11111111";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";400;775;0;0;1066;"YMCA CENTRE";"20 GROSVENOR ST, TORONTO, ON"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"29513";"CHICAGO";1;1223;1;"Principal";-1;1015;"CONSULADO-GERAL DO BRASIL CHICAGO";1;"Convencional";"401 NORTH MICHIGAN AVENUE, SUITE 425, CHICAGO, ILLINOIS, ESTADOS UNIDO";"ESTADOS UNIDOS";"11111111";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";291;633;0;0;1015;"CONSULADO-GERAL DO BRASIL CHICAGO";"401 NORTH MICHIGAN AVENUE, SUITE 425, CHICAGO, ILLINOIS, ESTADOS UNIDO"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"30902";"HARTFORD";1;3459;1;"Principal";-1;1015;"CONSULADO-GERAL EM HARTFORD";1;"Convencional";"ONE CONSTITUTION PLAZA, HARTFORD, CT 06103";"ESTADOS UNIDOS";"11111111";"111111111111";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";400;400;0;0;1015;"CONSULADO-GERAL EM HARTFORD";"ONE CONSTITUTION PLAZA, HARTFORD, CT 06103"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"29416";"BOSTON";1;627;1;"Principal";-1;1023;"SALEMWOOD SCHOOL";1;"Convencional";"529 SALEM ST, MALDEN, MA 02148";"CENTRO";"11111111";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";399;799;0;0;1023;"SALEMWOOD SCHOOL";"529 SALEM ST, MALDEN, MA 02148"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"30180";"MUNIQUE";1;117;1;"Principal";-1;1031;"DEUTSCH MEISTERSCHULE FÜR MODE (ESCOLA ALEMÃ DE MODA)";1;"Convencional";"SENDLINGER-TOR-PLATZ 14. 80336 MÜNCHEN";"ALEMANHA";"11111111";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";251;639;0;0;1031;"DEUTSCH MEISTERSCHULE FÜR MODE (ESCOLA ALEMÃ DE MODA)";"SENDLINGER-TOR-PLATZ 14. 80336 MÜNCHEN"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"99490";"ORLANDO";1;1158;1;"Principal";-1;1015;"OSCEOLA HERITAGE PARK";1;"Convencional";"1875 SILVER SPUR LN, KISSIMMEE, FL 34744";"CENTRO";"11111111";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";400;799;0;0;1015;"OSCEOLA HERITAGE PARK";"1875 SILVER SPUR LN, KISSIMMEE, FL 34744"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"30635";"TORONTO";1;1488;1;"Principal";-1;1066;"YMCA CENTRE";1;"Convencional";"20 GROSVENOR ST, TORONTO, ON";"CANADA";"11111111";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";399;774;0;0;1066;"YMCA CENTRE";"20 GROSVENOR ST, TORONTO, ON"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"30627";"TÓQUIO";1;1825;1;"Principal";-1;1236;"OIZUMI BUNKAMURA";1;"Convencional";"370-0514, JAPÃO, GUNMA-KEN, OURA-GUN, OIZUMI-MACHI, ASAHI 5-24-1";"CENTRO";"11111111";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";389;778;0;0;1236;"OIZUMI BUNKAMURA";"370-0514, JAPÃO, GUNMA-KEN, OURA-GUN, OIZUMI-MACHI, ASAHI 5-24-1"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"30112";"MIAMI";1;232;1;"Principal";-1;1058;"MIAMI DADE COLLEGE - KENDALL CAMPUS";1;"Convencional";"11011 SW 104TH STREET - MIAMI, FL33176 BUILDING R  BUILDING 9";"CENTRO";"11111111";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";399;798;0;0;1058;"MIAMI DADE COLLEGE - KENDALL CAMPUS";"11011 SW 104TH STREET - MIAMI, FL33176 BUILDING R  BUILDING 9"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"30341";"PORTO";1;1886;1;"Principal";-1;1015;"INSTITUTO SUPERIOR DE ENGENHARIA DO PORTO - ISEP";1;"Convencional";"BL F - RUA DR. ANTÓNIO BERNARDINO DE ALMEIDA 431 BL H RUA DE SÃO TOMÉ";"PORTUGAL";"11111111";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";400;799;0;0;1015;"INSTITUTO SUPERIOR DE ENGENHARIA DO PORTO - ISEP";"BL F - RUA DR. ANTÓNIO BERNARDINO DE ALMEIDA 431 BL H RUA DE SÃO TOMÉ"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"30627";"TÓQUIO";1;1784;1;"Principal";-1;1023;"ARIAKE CENTRAL TOWER";1;"Convencional";"135-0063, TOKYO-TO, KOTO-KU, ARIAKE 3-7-18,  3O E 4O ANDAR";"CENTRO";"01690072";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";293;693;0;0;1023;"ARIAKE CENTRAL TOWER";"135-0063, TOKYO-TO, KOTO-KU, ARIAKE 3-7-18,  3O E 4O ANDAR"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"29670";"ENCARNACIÓN";1;106;1;"Principal";-1;1015;"VICE-CONSULADO DO BRASIL EM ENCARNACIÓN";1;"Convencional";"CALLE JORGE MEMMEL, 452 (FRENTE A LA TERMINAL), ENCARNACIÓN, PARAGUAY";"PARAGUAI";"00006000";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";282;282;0;0;1015;"VICE-CONSULADO DO BRASIL EM ENCARNACIÓN";"CALLE JORGE MEMMEL, 452 (FRENTE A LA TERMINAL), ENCARNACIÓN, PARAGUAY"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"29416";"BOSTON";1;772;1;"Principal";-1;1023;"SALEMWOOD SCHOOL";1;"Convencional";"529 SALEM ST, MALDEN, MA 02148";"CENTRO";"11111111";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";399;797;0;0;1023;"SALEMWOOD SCHOOL";"529 SALEM ST, MALDEN, MA 02148"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"30449";"ROMA";1;836;1;"Principal";-1;1015;"EMBAIXADA DO BRASIL EM ROMA";1;"Convencional";"PIAZZA NAVONA 14, ROMA, ITÁLIA";"ITÁLIA";"11111111";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";223;458;0;0;1015;"EMBAIXADA DO BRASIL EM ROMA";"PIAZZA NAVONA 14, ROMA, ITÁLIA"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"29955";"LISBOA";1;3386;1;"Principal";-1;1031;"UNIVERSIDADE DE LISBOA (REITORIA, FACULDADE DE DIREITO, FACULDADE DE L";1;"Convencional";"ALAMEDA DA UNIVERSIDADE, CIDADE UNIVERSITÁRIA, 1649-014 LISBOA";"PORTUGAL";"11111111";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";348;746;0;0;1031;"UNIVERSIDADE DE LISBOA (REITORIA, FACULDADE DE DIREITO, FACULDADE DE L";"ALAMEDA DA UNIVERSIDADE, CIDADE UNIVERSITÁRIA, 1649-014 LISBOA"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"29947";"LIMA";1;154;1;"Principal";-1;1023;"CHANCELARIA DA EMBAIXADA EM LIMA";1;"Convencional";"AVENIDA JOSÉ PARDO, 850";"PERU";"11111111";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";369;791;0;0;1023;"CHANCELARIA DA EMBAIXADA EM LIMA";"AVENIDA JOSÉ PARDO, 850"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"29955";"LISBOA";1;3363;1;"Principal";-1;1031;"UNIVERSIDADE DE LISBOA (REITORIA, FACULDADE DE DIREITO, FACULDADE DE L";1;"Convencional";"ALAMEDA DA UNIVERSIDADE, CIDADE UNIVERSITÁRIA, 1649-014 LISBOA";"PORTUGAL";"11111111";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";361;758;0;0;1031;"UNIVERSIDADE DE LISBOA (REITORIA, FACULDADE DE DIREITO, FACULDADE DE L";"ALAMEDA DA UNIVERSIDADE, CIDADE UNIVERSITÁRIA, 1649-014 LISBOA"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"99490";"ORLANDO";1;3345;1;"Principal";-1;1015;"OSCEOLA HERITAGE PARK";1;"Convencional";"1875 SILVER SPUR LN, KISSIMMEE, FL 34744";"CENTRO";"11111111";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";399;799;0;0;1015;"OSCEOLA HERITAGE PARK";"1875 SILVER SPUR LN, KISSIMMEE, FL 34744"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"29629";"DACCA";1;3014;1;"Principal";-1;1023;"DACCA E OUTROS LOCAIS DE BANGLADESH";1;"Convencional";"EMBAIXADA DO BRASIL EM DACCA";"BANGLADESH";"11111111";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";1;1;0;0;1023;"DACCA E OUTROS LOCAIS DE BANGLADESH";"EMBAIXADA DO BRASIL EM DACCA"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"30244";"OSLO";1;478;1;"Principal";-1;1015;"EMBAIXADA EM OSLO - CHANCELARIA DA EMBAIXADA";1;"Convencional";"SIGURD SYRSGATE 4, 0273 OSLO";"NORUEGA";"11111111";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";332;643;0;0;1015;"EMBAIXADA EM OSLO - CHANCELARIA DA EMBAIXADA";"SIGURD SYRSGATE 4, 0273 OSLO"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"30287";"PARIS";1;786;1;"Principal";-1;1066;"ESPACE VINCI";1;"Convencional";"25 RUE DES JEUNEURS, 75002 PARIS";"CENTRO";"11111111";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";399;797;0;0;1066;"ESPACE VINCI";"25 RUE DES JEUNEURS, 75002 PARIS"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"29661";"DUBLIN";1;3179;1;"Principal";-1;1015;"ROYAL DUBLIN SOCIETY - HALL 2";1;"Convencional";"RDS, MERRION ROAD, BALLSBRIDGE, DUBLIN 4 D04 AK83 - HALL 2";"IRLANDA";"11111111";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";398;676;0;0;1015;"ROYAL DUBLIN SOCIETY - HALL 2";"RDS, MERRION ROAD, BALLSBRIDGE, DUBLIN 4 D04 AK83 - HALL 2"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"30066";"MADRI";1;12;1;"Principal";-1;1023;"COLÉGIO BLANCA DE CASTILLA";1;"Convencional";"PASEO DE EDUARDO DATO, 2, MADRI";"ESPANHA";"11111111";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";397;797;0;0;1023;"COLÉGIO BLANCA DE CASTILLA";"PASEO DE EDUARDO DATO, 2, MADRI"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"98000";"GUATEMALA";1;123;1;"Principal";-1;1023;"EMBAIXADA DO BRASIL NA GUATEMALA";1;"Convencional";"2A. AVENIDA, 20-13 - ZONA 10, CIDADE DA GUATEMALA, GUATEMALA";"CENTRO";"11111111";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";285;285;0;0;1023;"EMBAIXADA DO BRASIL NA GUATEMALA";"2A. AVENIDA, 20-13 - ZONA 10, CIDADE DA GUATEMALA, GUATEMALA"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"99490";"ORLANDO";1;3452;1;"Principal";-1;1015;"OSCEOLA HERITAGE PARK";1;"Convencional";"1875 SILVER SPUR LN, KISSIMMEE, FL 34744";"CENTRO";"11111111";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";400;797;0;0;1015;"OSCEOLA HERITAGE PARK";"1875 SILVER SPUR LN, KISSIMMEE, FL 34744"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"30198";"NAGÓIA";1;168;1;"Principal";-1;1015;"GIFU MEMORIAL CENTER, DEAI DOME E FUREAI DOME";1;"Convencional";"502-0817 GIFU-KEN, GIFU-SHI, NAGARAFUKUMITSU, ONO 2675-28";"JAPÃO";"11111111";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";399;797;0;0;1015;"GIFU MEMORIAL CENTER, DEAI DOME E FUREAI DOME";"502-0817 GIFU-KEN, GIFU-SHI, NAGARAFUKUMITSU, ONO 2675-28"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"30180";"MUNIQUE";1;115;1;"Principal";-1;1031;"DEUTSCH MEISTERSCHULE FÜR MODE (ESCOLA ALEMÃ DE MODA)";1;"Convencional";"SENDLINGER-TOR-PLATZ 14. 80336 MÜNCHEN";"ALEMANHA";"11111111";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";251;643;0;0;1031;"DEUTSCH MEISTERSCHULE FÜR MODE (ESCOLA ALEMÃ DE MODA)";"SENDLINGER-TOR-PLATZ 14. 80336 MÜNCHEN"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"29416";"BOSTON";1;52;1;"Principal";-1;1023;"SALEMWOOD SCHOOL";1;"Convencional";"529 SALEM ST, MALDEN, MA 02148";"CENTRO";"11111111";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";398;797;0;0;1023;"SALEMWOOD SCHOOL";"529 SALEM ST, MALDEN, MA 02148"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"30228";"NOVA YORK";1;286;1;"Principal";-1;1082;"QUEENS COLLEGE";1;"Convencional";"65-30 KISSENA BLVD, FLUSHING, NY 11367";"CENTRO";"11111111";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";346;744;0;0;1082;"QUEENS COLLEGE";"65-30 KISSENA BLVD, FLUSHING, NY 11367"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"29955";"LISBOA";1;567;1;"Principal";-1;1031;"UNIVERSIDADE DE LISBOA (REITORIA, FACULDADE DE DIREITO, FACULDADE DE L";1;"Convencional";"ALAMEDA DA UNIVERSIDADE, CIDADE UNIVERSITÁRIA, 1649-014 LISBOA";"PORTUGAL";"11111111";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";377;777;0;0;1031;"UNIVERSIDADE DE LISBOA (REITORIA, FACULDADE DE DIREITO, FACULDADE DE L";"ALAMEDA DA UNIVERSIDADE, CIDADE UNIVERSITÁRIA, 1649-014 LISBOA"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"30627";"TÓQUIO";1;1785;1;"Principal";-1;1023;"ARIAKE CENTRAL TOWER";1;"Convencional";"135-0063, TOKYO-TO, KOTO-KU, ARIAKE 3-7-18,  3O E 4O ANDAR";"CENTRO";"01690072";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";289;687;0;0;1023;"ARIAKE CENTRAL TOWER";"135-0063, TOKYO-TO, KOTO-KU, ARIAKE 3-7-18,  3O E 4O ANDAR"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"99490";"ORLANDO";1;3150;1;"Principal";-1;1015;"OSCEOLA HERITAGE PARK";1;"Convencional";"1875 SILVER SPUR LN, KISSIMMEE, FL 34744";"CENTRO";"11111111";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";400;800;0;0;1015;"OSCEOLA HERITAGE PARK";"1875 SILVER SPUR LN, KISSIMMEE, FL 34744"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"30341";"PORTO";1;1876;1;"Principal";-1;1015;"INSTITUTO SUPERIOR DE ENGENHARIA DO PORTO - ISEP";1;"Convencional";"BL F - RUA DR. ANTÓNIO BERNARDINO DE ALMEIDA 431 BL H RUA DE SÃO TOMÉ";"PORTUGAL";"11111111";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";399;800;0;0;1015;"INSTITUTO SUPERIOR DE ENGENHARIA DO PORTO - ISEP";"BL F - RUA DR. ANTÓNIO BERNARDINO DE ALMEIDA 431 BL H RUA DE SÃO TOMÉ"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"29360";"BEIRUTE";1;1582;1;"Principal";-1;1015;"EMBAIXADA DO BRASIL EM BEIRUTE - M1 BUILDING";1;"Convencional";"OMAR DAOUK STREET, M1 BUILDING, 4TH FLOOR, DOWNTOWN BEIRUT, LEBANON";"LÍBANO";"11111111";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";373;758;0;0;1015;"EMBAIXADA DO BRASIL EM BEIRUTE - M1 BUILDING";"OMAR DAOUK STREET, M1 BUILDING, 4TH FLOOR, DOWNTOWN BEIRUT, LEBANON"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"29416";"BOSTON";1;34;1;"Principal";-1;1023;"SALEMWOOD SCHOOL";1;"Convencional";"529 SALEM ST, MALDEN, MA 02148";"CENTRO";"11111111";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";398;704;0;0;1023;"SALEMWOOD SCHOOL";"529 SALEM ST, MALDEN, MA 02148"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"29980";"LOS ANGELES";1;198;1;"Principal";-1;1023;"VETERAN'S PARK";1;"Convencional";"4117 OVERLAND AVE";"ESTADOS UNIDOS";"11111111";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";400;797;0;0;1023;"VETERAN'S PARK";"4117 OVERLAND AVE"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"29955";"LISBOA";1;531;1;"Principal";-1;1031;"UNIVERSIDADE DE LISBOA (REITORIA, FACULDADE DE DIREITO, FACULDADE DE L";1;"Convencional";"ALAMEDA DA UNIVERSIDADE, CIDADE UNIVERSITÁRIA, 1649-014 LISBOA";"PORTUGAL";"11111111";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";371;770;0;0;1031;"UNIVERSIDADE DE LISBOA (REITORIA, FACULDADE DE DIREITO, FACULDADE DE L";"ALAMEDA DA UNIVERSIDADE, CIDADE UNIVERSITÁRIA, 1649-014 LISBOA"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"30120";"MILÃO";1;434;1;"Principal";-1;1040;"SELEXI TEST CENTER";1;"Convencional";"VIA DEI VALTORTA, 48, 20127, MILÃO (MI), ITÁLIA";"CENTRO";"11111111";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";256;656;0;0;1040;"SELEXI TEST CENTER";"VIA DEI VALTORTA, 48, 20127, MILÃO (MI), ITÁLIA"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"29955";"LISBOA";1;612;1;"Principal";-1;1031;"UNIVERSIDADE DE LISBOA (REITORIA, FACULDADE DE DIREITO, FACULDADE DE L";1;"Convencional";"ALAMEDA DA UNIVERSIDADE, CIDADE UNIVERSITÁRIA, 1649-014 LISBOA";"PORTUGAL";"11111111";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";382;781;0;0;1031;"UNIVERSIDADE DE LISBOA (REITORIA, FACULDADE DE DIREITO, FACULDADE DE L";"ALAMEDA DA UNIVERSIDADE, CIDADE UNIVERSITÁRIA, 1649-014 LISBOA"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"30198";"NAGÓIA";1;185;1;"Principal";-1;1015;"GIFU MEMORIAL CENTER, DEAI DOME E FUREAI DOME";1;"Convencional";"502-0817 GIFU-KEN, GIFU-SHI, NAGARAFUKUMITSU, ONO 2675-28";"JAPÃO";"11111111";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";399;791;0;0;1015;"GIFU MEMORIAL CENTER, DEAI DOME E FUREAI DOME";"502-0817 GIFU-KEN, GIFU-SHI, NAGARAFUKUMITSU, ONO 2675-28"
"13/08/2026";"06:29:08";2026;"04/10/2026";"1º Turno";1;"ZZ";"29807";"HOUSTON";1;940;1;"Principal";-1;1031;"PLANO EVENT CENTER";1;"Convencional";"2000 EAST SPRING CREEK PARKWAY";"ESTADOS UNIDOS";"11111111";"-1";"-1";"-1";1;"ATIVO";-1;"ATIVO";1;"ATIVO";1;"Ativo";"1";"Com acessibilidade";290;771;0;0;1031;"PLANO EVENT CENTER";"2000 EAST SPRING CREEK PARKWAY"
